Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2018 Revenue/Yr,2020 % Sales Growth,2019 % Sales Growth,2018 % Sales Growth,2021 Employees,2020 Employees,2019 Employees,2018 Employees,2020 % Employee Growth,2019 % Employee Growth,2018 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source 
AtoZDatabases,2/22/2023,8/22/2023,St Timothy Senior Citizen Prog,,1515 Saltillo St,1515,,Saltillo,St,,San Antonio,TX,78207,6841,Nelda Rodriguez,Nelda,,Rodriguez,Manager,Female,18,,"$976,000 ",1515 Saltillo St,1515,,Saltillo,St,,San Antonio,TX,78207,6841,(210) 432-4477,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.4122005,-98.5372438,,Social Services & Welfare Organizations,,,No,8322064,Social Services & Welfare Organizations,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,25 to 99,Private,Yes,"1,000 to 4,999",,No,1989,,,,0,976000,1196182,1196182,1395546,-18,0,-14,18,18,18,21,0,0,-14,Nelda,Rodriguez,Manager,Female,Administration & Operations,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$5,000 to $24,999",,"$7,500 to $19,999",,"$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$7,500 to $19,999",1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,San Jacinto Senior Housing Development,San Jacinto Senior Housing Dev,1512 El Paso St,1512,,El Paso,St,,San Antonio,TX,78207,5428,Biby Barrientos,Biby,,Barrientos,Manager,Unknown,19,,"$970,000 ",1512 El Paso St,1512,,El Paso,St,,San Antonio,TX,78207,5428,(210) 226-8337,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.419428,-98.5174304,,Individual & Family Social Services,,,No,8322001,Individual & Family Social Services,8059009,Retirement Communities & Homes,6513002,Retirement Apartments & Hotels,,,,,,,,,,,,,,,624190,Other Individual and Family Services,623311,Continuing Care Retirement Communities,531110,Lessors of Residential Buildings and Dwellings,,,,,,,,,,,,,,,No,25 to 99,Private,Yes,"1,000 to 4,999",,No,2003,,,,0,970000,1329091,1329091,1661364,-27,0,-20,19,20,20,25,-5,0,-20,Biby,Barrientos,Manager,Unknown,Administration & Operations,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$5,000 to $24,999",,"$7,500 to $19,999",,"$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$7,500 to $19,999",1.11326E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Adoption Angels,,1511 Fredericksburg Rd,1511,,Fredericks,Rd,,San Antonio,TX,78201,5030,Lore Carvalho,Lore,,Carvalho,Owner,Female,19,,"$1,280,000 ",1511 Fredericksburg Rd,1511,,Fredericks,Rd,,San Antonio,TX,78201,5030,(210) 227-2229,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.458759,-98.5207894,,Individual & Family Social Services,,,No,8322001,Individual & Family Social Services,8322016,Adoption Services,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,624110,Child and Youth Services,,,,,,,,,,,,,,,,,No,25 to 99,Private,Yes,"1,000 to 4,999",www.adoptionangels.com,Yes,2013,,,,0,1259000,1262637,1262637,1329091,0,0,-5,19,19,19,20,0,0,-5,Lore,Carvalho,Owner,Female,Administration & Operations,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$5,000 to $24,999",,"$7,500 to $19,999",,"$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$7,500 to $19,999",1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Community First Health Plans,,1410 Guadalupe St Ste 222,1410,,Guadalupe,St,,San Antonio,TX,78207,5526,Stephen Bishop,Stephen,,Bishop,Manager,Male,167,,"$6,163,000 ",1410 Guadalupe St Ste 222,1410,,Guadalupe,St,,San Antonio,TX,78207,5526,(210) 227-2347,(210) 358-6170,(800) 434-2347,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.418289,-98.516013,,Health Maintenance Organizations,,,No,8099023,Health Maintenance Organizations,6324001,Hospital & Medical Insurance Plan Carriers,8322090,Health Programs Information & Referral Services,6324006,Health Insurance Plan Carriers,,,,,,,,,,,,,621491,HMO Medical Centers,524114,Direct Health and Medical Insurance Carriers,624190,Other Individual and Family Services,,,,,,,,,,,,,,,No,100 to 499,Private,No,"10,000 to 49,999",www.cfhp.com,No,2004,,,,0,6163000,23557630,23557630,24827202,-74,0,-5,167,167,167,176,0,0,-5,Stephen,Bishop,Manager,Male,Information Technology,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$100,000 or more",,"$100,000 or more",,"$100,000 or more","$100,000 or more","$100,000 or more","$25,000 to $99,999","$100,000 or more",1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,The Salvation Army Family Store,Salvation Army Thrift Store,1324 S Flores St,1324,S,Flores,St,,San Antonio,TX,78204,1615,Steve Justice,Steve,,Justice,Executive Officer,Male,10,"56,093",N/A,1324 S Flores St,1324,S,Flores,St,,San Antonio,TX,78204,1615,(210) 223-6877,(210) 223-4448,(800) 728-7825,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.4109225,-98.500325,,Thrift Shops,Branch,,No,5932036,Thrift Shops,5932001,Used Merchandise Stores,8661001,Religious Organizations & Institutions,8322001,Individual & Family Social Services,,,,,,,,,,,,,459510,Used Merchandise Retailers,813110,Religious Organizations,624190,Other Individual and Family Services,,,,,,,,,,,,,,,No,5 to 9,Private,No,"1,000 to 4,999",www.salvationarmyusa.org,No,1865,,,,0,0,0,0,0,0,0,0,10,74,74,83,-86,0,-11,Steve,Justice,Executive Officer,Male,Administration & Operations,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$5,000 to $24,999",,"$7,500 to $19,999",,"$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$2,000 to $4,999","$7,500 to $19,999",1.11326E+13,No,Chain Location,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Inner City Development,,1300 Chihuahua St,1300,,Chihuahua,St,,San Antonio,TX,78207,6001,Patti Radle,Patti,,Radle,Executive Officer,Female,6,,N/A,1300 Chihuahua St,1300,,Chihuahua,St,,San Antonio,TX,78207,6001,(210) 224-7239,(210) 224-2199,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.4155118,-98.5196707,,Social Services,,,No,8399001,Social Services,8322064,Social Services & Welfare Organizations,,,,,,,,,,,,,,,,,813319,Other Social Advocacy Organizations,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,No,10 to 24,Private,Yes,"1,000 to 4,999",,No,1990,,,,0,0,0,0,0,0,0,0,6,6,6,7,0,0,-14,Patti,Radle,Executive Officer,Female,Administration & Operations,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$5,000 to $24,999",,"$2,500 to $7,499",,"$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499",1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Professional Group,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657, ,,,,,,22,,"$796,000 ",1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Health Practitioners,,,No,8049001,Health Practitioners,8322002,Counselors & Counseling Services,8049033,Nurse Practitioners,,,,,,,,,,,,,,,621399,Offices of All Other Miscellaneous Health Practitioners,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,No,25 to 99,Private,Yes,"1,000 to 4,999",,No,2020,,,,0,796000,0,0,0,0,0,0,22,,,,0,0,0,,,,,,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,"$5,000 to $24,999",,"$20,000 to $49,999",,"$25,000 to $99,999","$25,000 to $99,999","$10,000 to $24,999","$10,000 to $24,999","$20,000 to $49,999",1.114E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Michael Busch,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Michael Busch,Michael,,Busch,Other Contacts,Male,1,,"$85,000 ",1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 299-8139,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,85000,0,0,0,0,0,0,1,,,,0,0,0,Michael,Busch,Other Contacts,Male,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Up to $999,,"Up to $2,499",,"Up to $1,999","Up to $2,499","Up to $2,499","Up to $1,999","Up to $2,499",1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Amanda Tinsley-Mathia,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Amanda Tinsley-Mathia,Amanda,,Tinsley-Mathia,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Amanda,Tinsley-Mathia,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Maryann Canales,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Maryann Canales,Maryann,,Canales,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Maryann,Canales,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Kathryn Kossaeth,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Kathryn Kossaeth,Kathryn,,Kossaeth,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Kathryn,Kossaeth,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Phyllis Zupkow,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Phyllis Zupkow,Phyllis,,Zupkow,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Phyllis,Zupkow,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Manijeh Simmons,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Manijeh Simmons,Manijeh,,Simmons,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Manijeh,Simmons,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,James Riadon,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,James Riadon,James,,Riadon,Professional,Male,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,James,Riadon,Professional,Male,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Diana S Medina,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Diana Medina,Diana,,Medina,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Diana,Medina,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Nicte-Ha Vazquez,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Nicte-Ha Vazquez,Nicte-Ha,,Vazquez,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Nicte-Ha,Vazquez,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Lynn Spomer,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Lynn Spomer,Lynn,,Spomer,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Lynn,Spomer,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Frankie Lindsey,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Frankie Lindsey,Frankie,,Lindsey,Professional,Unknown,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Frankie,Lindsey,Professional,Unknown,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Vanessa C Escobedo,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Vanessa Escobedo,Vanessa,,Escobedo,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Vanessa,Escobedo,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
AtoZDatabases,2/22/2023,8/22/2023,Francisca O'Canas,,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,Francisca O'Canas,Francisca,,O'Canas,Professional,Female,,,N/A,1270 W Summit Ave,1270,W,Summit,Ave,,San Antonio,TX,78201,5657,(210) 731-1300,N/A,N/A,Bexar,"500,000 or more","San Antonio-New Braunfels, TX",29.45781,-98.514907,,Counselors & Counseling Services,,,No,8322002,Counselors & Counseling Services,,,,,,,,,,,,,,,,,,,624190,Other Individual and Family Services,,,,,,,,,,,,,,,,,,,No,Up to 4,Private,No,Up to 999,,No,2013,,,,0,0,0,0,0,0,0,0,,,,,0,0,0,Francisca,O'Canas,Professional,Female,Education,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,,,,,NA,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,Professional,1.11325E+13,No,,,AtoZDatabases
